user_id,occurred_at,action,user_type
4597,21-05-2014 09:30,sent_weekly_digest,3
4597,28-05-2014 09:30,sent_weekly_digest,3
4597,4/6/2014 9:30,sent_weekly_digest,3
4597,4/6/2014 9:30,email_open,3
4597,11/6/2014 9:30,sent_weekly_digest,3
4597,18-06-2014 09:30,sent_weekly_digest,3
4597,25-06-2014 09:30,sent_weekly_digest,3
4597,2/7/2014 9:30,sent_weekly_digest,3
4597,9/7/2014 9:30,sent_weekly_digest,3
4597,9/7/2014 9:30,email_open,3
4597,16-07-2014 09:30,sent_weekly_digest,3
4597,23-07-2014 09:30,sent_weekly_digest,3
4597,23-07-2014 09:30,email_open,3
4597,30-07-2014 09:30,sent_weekly_digest,3
4597,6/8/2014 9:30,sent_weekly_digest,3
4597,13-08-2014 09:30,sent_weekly_digest,3
4597,20-08-2014 09:30,sent_weekly_digest,3
4597,27-08-2014 09:30,sent_weekly_digest,3
4609,7/5/2014 9:30,sent_weekly_digest,3
4609,14-05-2014 09:30,sent_weekly_digest,3
4609,21-05-2014 09:30,sent_weekly_digest,3
4609,28-05-2014 09:30,sent_weekly_digest,3
4609,4/6/2014 9:30,sent_weekly_digest,3
4609,4/6/2014 9:30,email_open,3
4609,11/6/2014 9:30,sent_weekly_digest,3
4609,18-06-2014 09:30,sent_weekly_digest,3
4609,25-06-2014 09:30,sent_weekly_digest,3
4609,25-06-2014 09:30,email_open,3
4609,2/7/2014 9:30,sent_weekly_digest,3
4609,9/7/2014 9:30,sent_weekly_digest,3
4609,16-07-2014 09:30,sent_weekly_digest,3
4609,23-07-2014 09:30,sent_weekly_digest,3
4609,30-07-2014 09:30,sent_weekly_digest,3
4609,30-07-2014 09:30,email_open,3
4609,30-07-2014 09:30,email_clickthrough,3
4609,6/8/2014 9:30,sent_weekly_digest,3
4609,6/8/2014 9:30,email_open,3
4609,13-08-2014 09:30,sent_weekly_digest,3
4609,20-08-2014 09:30,sent_weekly_digest,3
4609,20-08-2014 09:30,email_open,3
4609,27-08-2014 09:30,sent_weekly_digest,3
4609,27-08-2014 09:30,email_open,3
4610,7/5/2014 9:30,sent_weekly_digest,2
4610,14-05-2014 09:30,sent_weekly_digest,2
4610,14-05-2014 09:30,email_open,2
4610,21-05-2014 09:30,sent_weekly_digest,2
4610,28-05-2014 09:30,sent_weekly_digest,2
4610,4/6/2014 9:30,sent_weekly_digest,2
4610,4/6/2014 9:30,email_open,2
4610,11/6/2014 9:30,sent_weekly_digest,2
4610,18-06-2014 09:30,sent_weekly_digest,2
4610,25-06-2014 09:30,sent_weekly_digest,2
4610,2/7/2014 9:30,sent_weekly_digest,2
4610,9/7/2014 9:30,sent_weekly_digest,2
4610,16-07-2014 09:30,sent_weekly_digest,2
4610,23-07-2014 09:30,sent_weekly_digest,2
4610,30-07-2014 09:30,sent_weekly_digest,2
4610,6/8/2014 9:30,sent_weekly_digest,2
4610,13-08-2014 09:30,sent_weekly_digest,2
4610,20-08-2014 09:30,sent_weekly_digest,2
4610,27-08-2014 09:30,sent_weekly_digest,2
4626,1/5/2014 9:30,sent_weekly_digest,1
4626,8/5/2014 9:30,sent_weekly_digest,1
4626,15-05-2014 09:30,sent_weekly_digest,1
4626,22-05-2014 09:30,sent_weekly_digest,1
4626,29-05-2014 09:30,sent_weekly_digest,1
4626,5/6/2014 9:30,sent_weekly_digest,1
4626,5/6/2014 9:30,email_open,1
4626,5/6/2014 9:30,email_clickthrough,1
4626,12/6/2014 9:30,sent_weekly_digest,1
4626,19-06-2014 09:30,sent_weekly_digest,1
4626,26-06-2014 09:30,sent_weekly_digest,1
4626,3/7/2014 9:30,sent_weekly_digest,1
4626,3/7/2014 9:30,email_open,1
4626,3/7/2014 9:30,email_clickthrough,1
4626,10/7/2014 9:30,sent_weekly_digest,1
4626,17-07-2014 09:30,sent_weekly_digest,1
4626,24-07-2014 09:30,sent_weekly_digest,1
4626,24-07-2014 09:30,email_open,1
4626,31-07-2014 09:30,sent_weekly_digest,1
4626,31-07-2014 09:30,email_open,1
4626,31-07-2014 09:31,email_clickthrough,1
4626,7/8/2014 9:30,sent_weekly_digest,1
4626,14-08-2014 09:30,sent_weekly_digest,1
4626,21-08-2014 09:30,sent_weekly_digest,1
4626,28-08-2014 09:30,sent_weekly_digest,1
4626,28-08-2014 09:30,email_open,1
4626,28-08-2014 09:30,email_clickthrough,1
4627,1/5/2014 9:30,sent_weekly_digest,3
4627,8/5/2014 9:30,sent_weekly_digest,3
4627,8/5/2014 9:30,email_open,3
4627,15-05-2014 09:30,sent_weekly_digest,3
4627,22-05-2014 09:30,sent_weekly_digest,3
4627,22-05-2014 09:30,email_open,3
4627,29-05-2014 09:30,sent_weekly_digest,3
4627,29-05-2014 09:30,email_open,3
4627,5/6/2014 9:30,sent_weekly_digest,3
4627,12/6/2014 9:30,sent_weekly_digest,3
4627,19-06-2014 09:30,sent_weekly_digest,3
4627,19-06-2014 09:30,email_open,3
4627,19-06-2014 09:31,email_clickthrough,3
4627,26-06-2014 09:30,sent_weekly_digest,3
4627,3/7/2014 9:30,sent_weekly_digest,3
4627,10/7/2014 9:30,sent_weekly_digest,3
4627,17-07-2014 09:30,sent_weekly_digest,3
4627,24-07-2014 09:30,sent_weekly_digest,3
4627,31-07-2014 09:30,sent_weekly_digest,3
4627,7/8/2014 9:30,sent_weekly_digest,3
4627,14-08-2014 09:30,sent_weekly_digest,3
4627,14-08-2014 09:30,email_open,3
4627,14-08-2014 09:30,email_clickthrough,3
4627,21-08-2014 09:30,sent_weekly_digest,3
4627,28-08-2014 09:30,sent_weekly_digest,3
4635,1/5/2014 9:30,sent_weekly_digest,3
4635,8/5/2014 9:30,sent_weekly_digest,3
4635,15-05-2014 09:30,sent_weekly_digest,3
4635,22-05-2014 09:30,sent_weekly_digest,3
4635,22-05-2014 09:30,email_open,3
4635,29-05-2014 09:30,sent_weekly_digest,3
4635,29-05-2014 09:30,email_open,3
4635,5/6/2014 9:30,sent_weekly_digest,3
4635,12/6/2014 9:30,sent_weekly_digest,3
4635,19-06-2014 09:30,sent_weekly_digest,3
4635,26-06-2014 09:30,sent_weekly_digest,3
4635,26-06-2014 09:30,email_open,3
4635,26-06-2014 09:30,email_clickthrough,3
4635,3/7/2014 9:30,sent_weekly_digest,3
4635,10/7/2014 9:30,sent_weekly_digest,3
4635,17-07-2014 09:30,sent_weekly_digest,3
4635,24-07-2014 09:30,sent_weekly_digest,3
4635,31-07-2014 09:30,sent_weekly_digest,3
4635,31-07-2014 09:30,email_open,3
4635,7/8/2014 9:30,sent_weekly_digest,3
4635,14-08-2014 09:30,sent_weekly_digest,3
4635,14-08-2014 09:30,email_open,3
4635,21-08-2014 09:30,sent_weekly_digest,3
4635,28-08-2014 09:30,sent_weekly_digest,3
4639,1/5/2014 9:30,sent_weekly_digest,3
4639,8/5/2014 9:30,sent_weekly_digest,3
4639,15-05-2014 09:30,sent_weekly_digest,3
4639,22-05-2014 09:30,sent_weekly_digest,3
4639,29-05-2014 09:30,sent_weekly_digest,3
4639,29-05-2014 09:30,email_open,3
4639,29-05-2014 09:31,email_clickthrough,3
4639,5/6/2014 9:30,sent_weekly_digest,3
4639,12/6/2014 9:30,sent_weekly_digest,3
4639,19-06-2014 09:30,sent_weekly_digest,3
4639,19-06-2014 09:30,email_open,3
4639,26-06-2014 09:30,sent_weekly_digest,3
4639,3/7/2014 9:30,sent_weekly_digest,3
4639,10/7/2014 9:30,sent_weekly_digest,3
4639,10/7/2014 9:30,email_open,3
4639,17-07-2014 09:30,sent_weekly_digest,3
4639,24-07-2014 09:30,sent_weekly_digest,3
4639,31-07-2014 09:30,sent_weekly_digest,3
4639,7/8/2014 9:30,sent_weekly_digest,3
4639,7/8/2014 9:30,email_open,3
4639,7/8/2014 9:30,email_clickthrough,3
4639,14-08-2014 09:30,sent_weekly_digest,3
4639,14-08-2014 09:30,email_open,3
4639,14-08-2014 09:31,email_clickthrough,3
4639,21-08-2014 09:30,sent_weekly_digest,3
4639,28-08-2014 09:30,sent_weekly_digest,3
4641,1/5/2014 9:30,sent_weekly_digest,2
4641,1/5/2014 9:30,email_open,2
4641,8/5/2014 9:30,sent_weekly_digest,2
4641,8/5/2014 9:30,email_open,2
4641,8/5/2014 9:30,email_clickthrough,2
4641,15-05-2014 09:30,sent_weekly_digest,2
4641,22-05-2014 09:30,sent_weekly_digest,2
4641,29-05-2014 09:30,sent_weekly_digest,2
4641,5/6/2014 9:30,sent_weekly_digest,2
4641,12/6/2014 9:30,sent_weekly_digest,2
4641,19-06-2014 09:30,sent_weekly_digest,2
4641,19-06-2014 09:30,email_open,2
4641,19-06-2014 09:30,email_clickthrough,2
4641,26-06-2014 09:30,sent_weekly_digest,2
4641,3/7/2014 9:30,sent_weekly_digest,2
4641,10/7/2014 9:30,sent_weekly_digest,2
4641,17-07-2014 09:30,sent_weekly_digest,2
4641,24-07-2014 09:30,sent_weekly_digest,2
4641,31-07-2014 09:30,sent_weekly_digest,2
4641,31-07-2014 09:30,email_open,2
4641,31-07-2014 09:30,email_clickthrough,2
4641,7/8/2014 9:30,sent_weekly_digest,2
4641,7/8/2014 9:30,email_open,2
4641,14-08-2014 09:30,sent_weekly_digest,2
4641,21-08-2014 09:30,sent_weekly_digest,2
4641,28-08-2014 09:30,sent_weekly_digest,2
4642,2/5/2014 9:30,sent_weekly_digest,2
4642,9/5/2014 9:30,sent_weekly_digest,2
4642,9/5/2014 9:30,email_open,2
4642,16-05-2014 09:30,sent_weekly_digest,2
4642,23-05-2014 09:30,sent_weekly_digest,2
4642,30-05-2014 09:30,sent_weekly_digest,2
4642,30-05-2014 09:30,email_open,2
4642,6/6/2014 9:30,sent_weekly_digest,2
4642,13-06-2014 09:30,sent_weekly_digest,2
4642,20-06-2014 09:30,sent_weekly_digest,2
4642,20-06-2014 09:30,email_open,2
4642,20-06-2014 09:30,email_clickthrough,2
4642,27-06-2014 09:30,sent_weekly_digest,2
4642,4/7/2014 9:30,sent_weekly_digest,2
4642,11/7/2014 9:30,sent_weekly_digest,2
4642,18-07-2014 09:30,sent_weekly_digest,2
4642,18-07-2014 09:30,email_open,2
4642,18-07-2014 09:31,email_clickthrough,2
4642,25-07-2014 09:30,sent_weekly_digest,2
4642,1/8/2014 9:30,sent_weekly_digest,2
4642,8/8/2014 9:30,sent_weekly_digest,2
4642,8/8/2014 9:30,email_open,2
4642,8/8/2014 9:30,email_clickthrough,2
4642,15-08-2014 09:30,sent_weekly_digest,2
4642,22-08-2014 09:30,sent_weekly_digest,2
4642,29-08-2014 09:30,sent_weekly_digest,2
4642,29-08-2014 09:30,email_open,2
4660,2/5/2014 9:30,sent_weekly_digest,1
4660,9/5/2014 9:30,sent_weekly_digest,1
4660,9/5/2014 9:30,email_open,1
4660,16-05-2014 09:30,sent_weekly_digest,1
4660,23-05-2014 09:30,sent_weekly_digest,1
4660,30-05-2014 09:30,sent_weekly_digest,1
4660,30-05-2014 09:30,email_open,1
4660,6/6/2014 9:30,sent_weekly_digest,1
4660,13-06-2014 09:30,sent_weekly_digest,1
4660,13-06-2014 09:30,email_open,1
4660,13-06-2014 09:30,email_clickthrough,1
4660,20-06-2014 09:30,sent_weekly_digest,1
4660,20-06-2014 09:30,email_open,1
4660,20-06-2014 09:31,email_clickthrough,1
4660,27-06-2014 09:30,sent_weekly_digest,1
4660,27-06-2014 09:30,email_open,1
4660,4/7/2014 9:30,sent_weekly_digest,1
4660,11/7/2014 9:30,sent_weekly_digest,1
4660,18-07-2014 09:30,sent_weekly_digest,1
4660,25-07-2014 09:30,sent_weekly_digest,1
4660,1/8/2014 9:30,sent_weekly_digest,1
4660,1/8/2014 9:30,email_open,1
4660,8/8/2014 9:30,sent_weekly_digest,1
4660,8/8/2014 9:30,email_open,1
4660,15-08-2014 09:30,sent_weekly_digest,1
4660,22-08-2014 09:30,sent_weekly_digest,1
4660,29-08-2014 09:30,sent_weekly_digest,1
4662,2/5/2014 9:30,sent_weekly_digest,2
4662,9/5/2014 9:30,sent_weekly_digest,2
4662,9/5/2014 9:30,email_open,2
4662,16-05-2014 09:30,sent_weekly_digest,2
4662,16-05-2014 09:30,email_open,2
4662,16-05-2014 09:30,email_clickthrough,2
4662,23-05-2014 09:30,sent_weekly_digest,2
4662,30-05-2014 09:30,sent_weekly_digest,2
4662,6/6/2014 9:30,sent_weekly_digest,2
4662,6/6/2014 9:30,email_open,2
4662,13-06-2014 09:30,sent_weekly_digest,2
4662,20-06-2014 09:30,sent_weekly_digest,2
4662,27-06-2014 09:30,sent_weekly_digest,2
4662,27-06-2014 09:30,email_open,2
4662,27-06-2014 09:31,email_clickthrough,2
4662,4/7/2014 9:30,sent_weekly_digest,2
4662,4/7/2014 9:30,email_open,2
4662,11/7/2014 9:30,sent_weekly_digest,2
4662,11/7/2014 9:30,email_open,2
4662,18-07-2014 09:30,sent_weekly_digest,2
4662,18-07-2014 09:30,email_open,2
4662,25-07-2014 09:30,sent_weekly_digest,2
4662,25-07-2014 09:30,email_open,2
4662,25-07-2014 09:31,email_clickthrough,2
4662,1/8/2014 9:30,sent_weekly_digest,2
4662,8/8/2014 9:30,sent_weekly_digest,2
4662,15-08-2014 09:30,sent_weekly_digest,2
4662,22-08-2014 09:30,sent_weekly_digest,2
4662,22-08-2014 09:30,email_open,2
4662,29-08-2014 09:30,sent_weekly_digest,2
4663,2/5/2014 9:30,sent_weekly_digest,3
4663,2/5/2014 9:30,email_open,3
4663,9/5/2014 9:30,sent_weekly_digest,3
4663,9/5/2014 9:30,email_open,3
4663,16-05-2014 09:30,sent_weekly_digest,3
4663,23-05-2014 09:30,sent_weekly_digest,3
4663,30-05-2014 09:30,sent_weekly_digest,3
4663,6/6/2014 9:30,sent_weekly_digest,3
4663,13-06-2014 09:30,sent_weekly_digest,3
4663,20-06-2014 09:30,sent_weekly_digest,3
4663,20-06-2014 09:30,email_open,3
4663,27-06-2014 09:30,sent_weekly_digest,3
4663,4/7/2014 9:30,sent_weekly_digest,3
4663,11/7/2014 9:30,sent_weekly_digest,3
4663,18-07-2014 09:30,sent_weekly_digest,3
4663,18-07-2014 09:30,email_open,3
4663,25-07-2014 09:30,sent_weekly_digest,3
4663,1/8/2014 9:30,sent_weekly_digest,3
4663,1/8/2014 9:30,email_open,3
4663,8/8/2014 9:30,sent_weekly_digest,3
4663,8/8/2014 9:30,email_open,3
4663,15-08-2014 09:30,sent_weekly_digest,3
4663,22-08-2014 09:30,sent_weekly_digest,3
4663,29-08-2014 09:30,sent_weekly_digest,3
4663,29-08-2014 09:30,email_open,3
4670,2/5/2014 9:30,sent_weekly_digest,2
4670,9/5/2014 9:30,sent_weekly_digest,2
4670,16-05-2014 09:30,sent_weekly_digest,2
4670,23-05-2014 09:30,sent_weekly_digest,2
4670,23-05-2014 09:30,email_open,2
4670,23-05-2014 09:30,email_clickthrough,2
4670,30-05-2014 09:30,sent_weekly_digest,2
4670,30-05-2014 09:30,email_open,2
4670,6/6/2014 9:30,sent_weekly_digest,2
4670,13-06-2014 09:30,sent_weekly_digest,2
4670,20-06-2014 09:30,sent_weekly_digest,2
4670,20-06-2014 09:30,email_open,2
4670,27-06-2014 09:30,sent_weekly_digest,2
4670,27-06-2014 09:30,email_open,2
4670,27-06-2014 09:30,email_clickthrough,2
4670,4/7/2014 9:30,sent_weekly_digest,2
4670,11/7/2014 9:30,sent_weekly_digest,2
4670,18-07-2014 09:30,sent_weekly_digest,2
4670,25-07-2014 09:30,sent_weekly_digest,2
4670,25-07-2014 09:30,email_open,2
4670,25-07-2014 09:30,email_clickthrough,2
4670,1/8/2014 9:30,sent_weekly_digest,2
4670,8/8/2014 9:30,sent_weekly_digest,2
4670,15-08-2014 09:30,sent_weekly_digest,2
4670,15-08-2014 09:30,email_open,2
4670,22-08-2014 09:30,sent_weekly_digest,2
4670,29-08-2014 09:30,sent_weekly_digest,2
4671,5/5/2014 9:30,sent_weekly_digest,3
4671,12/5/2014 9:30,sent_weekly_digest,3
4671,19-05-2014 09:30,sent_weekly_digest,3
4671,26-05-2014 09:30,sent_weekly_digest,3
4671,26-05-2014 09:30,email_open,3
4671,2/6/2014 9:30,sent_weekly_digest,3
4671,9/6/2014 9:30,sent_weekly_digest,3
4671,16-06-2014 09:30,sent_weekly_digest,3
4671,16-06-2014 09:30,email_open,3
4671,23-06-2014 09:30,sent_weekly_digest,3
4671,30-06-2014 09:30,sent_weekly_digest,3
4671,7/7/2014 9:30,sent_weekly_digest,3
4671,14-07-2014 09:30,sent_weekly_digest,3
4671,21-07-2014 09:30,sent_weekly_digest,3
4671,28-07-2014 09:30,sent_weekly_digest,3
4671,4/8/2014 9:30,sent_weekly_digest,3
4671,11/8/2014 9:30,sent_weekly_digest,3
4671,18-08-2014 09:30,sent_weekly_digest,3
4671,25-08-2014 09:30,sent_weekly_digest,3
4675,5/5/2014 9:30,sent_weekly_digest,3
4675,5/5/2014 9:30,email_open,3
4675,12/5/2014 9:30,sent_weekly_digest,3
4675,19-05-2014 09:30,sent_weekly_digest,3
4675,26-05-2014 09:30,sent_weekly_digest,3
4675,2/6/2014 9:30,sent_weekly_digest,3
4675,2/6/2014 9:30,email_open,3
4675,9/6/2014 9:30,sent_weekly_digest,3
4675,16-06-2014 09:30,sent_weekly_digest,3
4675,23-06-2014 09:30,sent_weekly_digest,3
4675,23-06-2014 09:30,email_open,3
4675,30-06-2014 09:30,sent_weekly_digest,3
4675,30-06-2014 09:30,email_open,3
4675,30-06-2014 09:30,email_clickthrough,3
4675,7/7/2014 9:30,sent_weekly_digest,3
4675,14-07-2014 09:30,sent_weekly_digest,3
4675,21-07-2014 09:30,sent_weekly_digest,3
4675,28-07-2014 09:30,sent_weekly_digest,3
4675,28-07-2014 09:30,email_open,3
4675,4/8/2014 9:30,sent_weekly_digest,3
4675,4/8/2014 9:30,email_open,3
4675,11/8/2014 9:30,sent_weekly_digest,3
4675,11/8/2014 9:30,email_open,3
4675,18-08-2014 09:30,sent_weekly_digest,3
4675,18-08-2014 09:30,email_open,3
4675,25-08-2014 09:30,sent_weekly_digest,3
4680,5/5/2014 9:30,sent_weekly_digest,3
4680,12/5/2014 9:30,sent_weekly_digest,3
4680,19-05-2014 09:30,sent_weekly_digest,3
4680,19-05-2014 09:30,email_open,3
4680,26-05-2014 09:30,sent_weekly_digest,3
4680,2/6/2014 9:30,sent_weekly_digest,3
4680,9/6/2014 9:30,sent_weekly_digest,3
4680,9/6/2014 9:30,email_open,3
4680,16-06-2014 09:30,sent_weekly_digest,3
4680,23-06-2014 09:30,sent_weekly_digest,3
4680,30-06-2014 09:30,sent_weekly_digest,3
4680,7/7/2014 9:30,sent_weekly_digest,3
4680,7/7/2014 9:30,email_open,3
4680,14-07-2014 09:30,sent_weekly_digest,3
4680,21-07-2014 09:30,sent_weekly_digest,3
4680,21-07-2014 09:30,email_open,3
4680,21-07-2014 09:30,email_clickthrough,3
4680,28-07-2014 09:30,sent_weekly_digest,3
4680,28-07-2014 09:30,email_open,3
4680,4/8/2014 9:30,sent_weekly_digest,3
4680,4/8/2014 9:30,email_open,3
4680,11/8/2014 9:30,sent_weekly_digest,3
4680,18-08-2014 09:30,sent_weekly_digest,3
4680,25-08-2014 09:30,sent_weekly_digest,3
4686,5/5/2014 9:30,sent_weekly_digest,1
4686,5/5/2014 9:30,email_open,1
4686,12/5/2014 9:30,sent_weekly_digest,1
4686,19-05-2014 09:30,sent_weekly_digest,1
4686,26-05-2014 09:30,sent_weekly_digest,1
4686,26-05-2014 09:30,email_open,1
4686,2/6/2014 9:30,sent_weekly_digest,1
4686,9/6/2014 9:30,sent_weekly_digest,1
4686,16-06-2014 09:30,sent_weekly_digest,1
4686,23-06-2014 09:30,sent_weekly_digest,1
4686,30-06-2014 09:30,sent_weekly_digest,1
4686,30-06-2014 09:30,email_open,1
4686,30-06-2014 09:30,email_clickthrough,1
4686,7/7/2014 9:30,sent_weekly_digest,1
4686,14-07-2014 09:30,sent_weekly_digest,1
4686,21-07-2014 09:30,sent_weekly_digest,1
4686,28-07-2014 09:30,sent_weekly_digest,1
4686,4/8/2014 9:30,sent_weekly_digest,1
4686,4/8/2014 9:30,email_open,1
4686,4/8/2014 9:31,email_clickthrough,1
4686,11/8/2014 9:30,sent_weekly_digest,1
4686,18-08-2014 09:30,sent_weekly_digest,1
4686,18-08-2014 09:30,email_open,1
4686,18-08-2014 09:30,email_clickthrough,1
4686,25-08-2014 09:30,sent_weekly_digest,1
4687,5/5/2014 9:30,sent_weekly_digest,1
4687,12/5/2014 9:30,sent_weekly_digest,1
4687,19-05-2014 09:30,sent_weekly_digest,1
4687,19-05-2014 09:30,email_open,1
4687,19-05-2014 09:30,email_clickthrough,1
4687,26-05-2014 09:30,sent_weekly_digest,1
4687,2/6/2014 9:30,sent_weekly_digest,1
4687,9/6/2014 9:30,sent_weekly_digest,1
4687,16-06-2014 09:30,sent_weekly_digest,1
4687,16-06-2014 09:30,email_open,1
4687,16-06-2014 09:31,email_clickthrough,1
4687,23-06-2014 09:30,sent_weekly_digest,1
4687,30-06-2014 09:30,sent_weekly_digest,1
4687,30-06-2014 09:30,email_open,1
4687,7/7/2014 9:30,sent_weekly_digest,1
4687,7/7/2014 9:30,email_open,1
4687,7/7/2014 9:30,email_clickthrough,1
4687,14-07-2014 09:30,sent_weekly_digest,1
4687,21-07-2014 09:30,sent_weekly_digest,1
4687,21-07-2014 09:30,email_open,1
4687,21-07-2014 09:31,email_clickthrough,1
4687,28-07-2014 09:30,sent_weekly_digest,1
4687,4/8/2014 9:30,sent_weekly_digest,1
4687,11/8/2014 9:30,sent_weekly_digest,1
4687,18-08-2014 09:30,sent_weekly_digest,1
4687,25-08-2014 09:30,sent_weekly_digest,1
4688,5/5/2014 9:30,sent_weekly_digest,1
4688,12/5/2014 9:30,sent_weekly_digest,1
4688,19-05-2014 09:30,sent_weekly_digest,1
4688,26-05-2014 09:30,sent_weekly_digest,1
4688,2/6/2014 9:30,sent_weekly_digest,1
4688,9/6/2014 9:30,sent_weekly_digest,1
4688,16-06-2014 09:30,sent_weekly_digest,1
4688,23-06-2014 09:30,sent_weekly_digest,1
4688,30-06-2014 09:30,sent_weekly_digest,1
4688,30-06-2014 09:30,email_open,1
4688,7/7/2014 9:30,sent_weekly_digest,1
4688,14-07-2014 09:30,sent_weekly_digest,1
4688,21-07-2014 09:30,sent_weekly_digest,1
4688,28-07-2014 09:30,sent_weekly_digest,1
4688,28-07-2014 09:30,email_open,1
4688,28-07-2014 09:30,email_clickthrough,1
4688,4/8/2014 9:30,sent_weekly_digest,1
4688,4/8/2014 9:30,email_open,1
4688,4/8/2014 9:30,email_clickthrough,1
4688,11/8/2014 9:30,sent_weekly_digest,1
4688,18-08-2014 09:30,sent_weekly_digest,1
4688,25-08-2014 09:30,sent_weekly_digest,1
4693,5/5/2014 9:30,sent_weekly_digest,3
4693,12/5/2014 9:30,sent_weekly_digest,3
4693,12/5/2014 9:30,email_open,3
4693,12/5/2014 9:30,email_clickthrough,3
4693,19-05-2014 09:30,sent_weekly_digest,3
4693,26-05-2014 09:30,sent_weekly_digest,3
4693,2/6/2014 9:30,sent_weekly_digest,3
4693,9/6/2014 9:30,sent_weekly_digest,3
4693,9/6/2014 9:30,email_open,3
4693,16-06-2014 09:30,sent_weekly_digest,3
4693,23-06-2014 09:30,sent_weekly_digest,3
4693,23-06-2014 09:30,email_open,3
4693,30-06-2014 09:30,sent_weekly_digest,3
4693,7/7/2014 9:30,sent_weekly_digest,3
4693,14-07-2014 09:30,sent_weekly_digest,3
4693,21-07-2014 09:30,sent_weekly_digest,3
4693,28-07-2014 09:30,sent_weekly_digest,3
4693,28-07-2014 09:30,email_open,3
4693,4/8/2014 9:30,sent_weekly_digest,3
4693,4/8/2014 9:30,email_open,3
4693,11/8/2014 9:30,sent_weekly_digest,3
4693,18-08-2014 09:30,sent_weekly_digest,3
4693,25-08-2014 09:30,sent_weekly_digest,3
4697,5/5/2014 9:30,sent_weekly_digest,3
4697,12/5/2014 9:30,sent_weekly_digest,3
4697,19-05-2014 09:30,sent_weekly_digest,3
4697,26-05-2014 09:30,sent_weekly_digest,3
4697,2/6/2014 9:30,sent_weekly_digest,3
4697,2/6/2014 9:30,email_open,3
4697,2/6/2014 9:30,email_clickthrough,3
4697,9/6/2014 9:30,sent_weekly_digest,3
4697,16-06-2014 09:30,sent_weekly_digest,3
4697,23-06-2014 09:30,sent_weekly_digest,3
4697,30-06-2014 09:30,sent_weekly_digest,3
4697,7/7/2014 9:30,sent_weekly_digest,3
4697,14-07-2014 09:30,sent_weekly_digest,3
4697,21-07-2014 09:30,sent_weekly_digest,3
4697,28-07-2014 09:30,sent_weekly_digest,3
4697,28-07-2014 09:30,email_open,3
4697,4/8/2014 9:30,sent_weekly_digest,3
4697,11/8/2014 9:30,sent_weekly_digest,3
4697,18-08-2014 09:30,sent_weekly_digest,3
4697,25-08-2014 09:30,sent_weekly_digest,3
4697,25-08-2014 09:30,email_open,3
4708,5/5/2014 9:30,sent_weekly_digest,1
4708,5/5/2014 9:30,email_open,1
4708,12/5/2014 9:30,sent_weekly_digest,1
4708,12/5/2014 9:30,email_open,1
4708,12/5/2014 9:31,email_clickthrough,1
4708,19-05-2014 09:30,sent_weekly_digest,1
4708,26-05-2014 09:30,sent_weekly_digest,1
4708,26-05-2014 09:30,email_open,1
4708,2/6/2014 9:30,sent_weekly_digest,1
4708,9/6/2014 9:30,sent_weekly_digest,1
4708,16-06-2014 09:30,sent_weekly_digest,1
4708,23-06-2014 09:30,sent_weekly_digest,1
4708,30-06-2014 09:30,sent_weekly_digest,1
4708,7/7/2014 9:30,sent_weekly_digest,1
4708,14-07-2014 09:30,sent_weekly_digest,1
4708,21-07-2014 09:30,sent_weekly_digest,1
4708,21-07-2014 09:30,email_open,1
4708,28-07-2014 09:30,sent_weekly_digest,1
4708,4/8/2014 9:30,sent_weekly_digest,1
4708,11/8/2014 9:30,sent_weekly_digest,1
4708,18-08-2014 09:30,sent_weekly_digest,1
4708,25-08-2014 09:30,sent_weekly_digest,1
4708,25-08-2014 09:30,email_open,1
4711,5/5/2014 9:30,sent_weekly_digest,1
4711,12/5/2014 9:30,sent_weekly_digest,1
4711,19-05-2014 09:30,sent_weekly_digest,1
4711,19-05-2014 09:30,email_open,1
4711,19-05-2014 09:30,email_clickthrough,1
4711,26-05-2014 09:30,sent_weekly_digest,1
4711,2/6/2014 9:30,sent_weekly_digest,1
4711,9/6/2014 9:30,sent_weekly_digest,1
4711,16-06-2014 09:30,sent_weekly_digest,1
4711,16-06-2014 09:30,email_open,1
4711,16-06-2014 09:30,email_clickthrough,1
4711,23-06-2014 09:30,sent_weekly_digest,1
4711,30-06-2014 09:30,sent_weekly_digest,1
4711,30-06-2014 09:30,email_open,1
4711,7/7/2014 9:30,sent_weekly_digest,1
4711,14-07-2014 09:30,sent_weekly_digest,1
4711,21-07-2014 09:30,sent_weekly_digest,1
4711,28-07-2014 09:30,sent_weekly_digest,1
4711,28-07-2014 09:30,email_open,1
4711,28-07-2014 09:31,email_clickthrough,1
4711,4/8/2014 9:30,sent_weekly_digest,1
4711,11/8/2014 9:30,sent_weekly_digest,1
4711,11/8/2014 9:30,email_open,1
4711,11/8/2014 9:31,email_clickthrough,1
4711,18-08-2014 09:30,sent_weekly_digest,1
4711,25-08-2014 09:30,sent_weekly_digest,1
4711,25-08-2014 09:30,email_open,1
4711,25-08-2014 09:30,email_clickthrough,1
4717,5/5/2014 9:30,sent_weekly_digest,3
4717,12/5/2014 9:30,sent_weekly_digest,3
4717,19-05-2014 09:30,sent_weekly_digest,3
4717,19-05-2014 09:30,email_open,3
4717,19-05-2014 09:30,email_clickthrough,3
4717,26-05-2014 09:30,sent_weekly_digest,3
4717,2/6/2014 9:30,sent_weekly_digest,3
